,timestamp,context1,context2,context3,context4,context5,context6,drawn_article,reward,article1,article2,article3,article4,article5,article6,article7,article8,article9,article10,article11,article12,article13,article14,article15,article16,article17,article18,article19,article20,article21,propensity_score
63145,1241163300,1.0,0.000167,4e-06,2e-05,3.2e-05,0.999777,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63152,1241164800,1.0,4e-05,1e-06,1e-06,3e-06,0.9999549999999999,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63156,1241165400,1.0,0.553029,0.045877,0.09412899999999999,0.291508,0.015456999999999999,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63157,1241164800,1.0,0.038311000000000005,0.000414,0.004441,0.001328,0.955506,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63160,1241164200,1.0,0.0052899999999999996,0.004312,0.007069,0.507757,0.4755720000000001,26,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63169,1241165700,1.0,0.173516,0.696412,0.0008380000000000001,0.093474,0.035759,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63171,1241165700,1.0,0.229456,0.025025,0.11813900000000001,0.625264,0.002116,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63172,1241161500,1.0,0.00028900000000000003,9e-06,7.2e-05,0.00037,0.9992610000000001,9,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63174,1241162400,1.0,0.058051,0.0019399999999999999,0.752841,0.187085,8.4e-05,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
63175,1241163900,1.0,0.165518,0.82596,0.000146,0.008362,1.4999999999999999e-05,17,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63176,1241162400,1.0,0.007506999999999998,0.000327,0.002239,0.008938,0.980988,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.2
63183,1241163600,1.0,0.016825,0.00196,0.008043000000000002,0.050647000000000005,0.922525,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63186,1241161500,1.0,0.000987,4e-06,0.0008810000000000002,0.00056,0.997568,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63189,1241163600,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63190,1241162400,1.0,0.010412000000000001,0.0009720000000000001,0.003372,0.032094,0.95315,9,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.2
63194,1241162400,1.0,0.008688,0.001051,0.003146,0.038626,0.9484879999999999,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
63197,1241161200,1.0,0.327029,0.16408599999999998,0.083752,0.42505699999999996,7.6e-05,28,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63198,1241163600,1.0,0.096188,5.2000000000000004e-05,0.878492,0.020983,0.004285,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63219,1241165400,1.0,0.121708,0.001104,0.773937,0.102842,0.000408,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63223,1241165400,1.0,0.021836,0.026664,0.016544999999999997,0.862349,0.07260599999999999,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63224,1241163600,1.0,0.018977,2.9999999999999997e-05,0.020138,0.002039,0.958816,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63225,1241161800,1.0,6.9e-05,2e-06,9e-06,4.3e-05,0.999876,25,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63237,1241164200,1.0,0.039952,3.4e-05,0.8908200000000001,0.015302000000000001,0.053890999999999994,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63241,1241161200,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63244,1241163000,1.0,1.2e-05,0.0,6e-06,2.3e-05,0.999958,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63247,1241164500,1.0,0.008135,2.5e-05,0.9334600000000001,0.058316999999999994,6.4e-05,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63248,1241163900,1.0,0.626991,0.144619,0.023575,0.197931,0.006883,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63255,1241161200,1.0,0.062676,0.000267,0.186612,0.026492,0.723954,29,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63259,1241162100,1.0,0.002291,1e-06,0.013817,0.000414,0.983476,30,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63262,1241161800,1.0,0.025691000000000002,0.561105,0.001001,0.41174099999999997,0.00046100000000000004,11,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63263,1241164500,1.0,0.00056,1.3000000000000001e-05,0.0016809999999999998,0.006034,0.991713,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63266,1241162400,1.0,0.0006580000000000001,1e-05,0.00022,0.00041600000000000003,0.9986959999999999,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
63267,1241163300,1.0,0.160961,0.7140270000000001,0.0009609999999999999,0.12212999999999999,0.0019210000000000002,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63268,1241163600,1.0,0.375276,0.49375,0.002182,0.12703599999999998,0.001757,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63269,1241163300,1.0,0.12529500000000002,0.06493600000000001,0.0032240000000000003,0.030220999999999998,0.776324,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63270,1241162700,1.0,0.139749,0.087536,0.060835,0.7112890000000001,0.000591,27,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63275,1241162100,1.0,0.085624,0.678227,0.000121,0.017568,0.21846,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63281,1241164800,1.0,0.001115,4.1e-05,9.7e-05,0.000123,0.998624,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63293,1241163000,1.0,0.41909399999999997,0.038845,0.112107,0.412732,0.017222,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63295,1241163300,1.0,0.020374,0.004369,0.0019510000000000005,0.06109,0.912216,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63299,1241165100,1.0,0.546292,0.128613,0.034553,0.276694,0.013848,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63300,1241162100,1.0,0.744047,0.005874,0.196686,0.04999,0.003403,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63304,1241161200,1.0,0.0010609999999999999,0.000178,2.4e-05,0.000205,0.998532,9,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63305,1241163300,1.0,0.586465,0.230954,0.013538,0.16763699999999998,0.001405,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63315,1241164200,1.0,0.096901,0.79756,0.0017690000000000004,0.103745,2.4e-05,22,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63323,1241161200,1.0,0.001193,1e-06,0.39664099999999997,0.018841999999999998,0.583324,19,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63324,1241164500,1.0,0.001464,0.003091,1e-05,0.000679,0.994756,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63327,1241162700,1.0,0.680557,0.038685000000000004,0.056912,0.020919999999999998,0.202926,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63337,1241162400,1.0,0.251459,0.025598,0.149979,0.563843,0.00912,21,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.2
63343,1241163600,1.0,0.664068,0.073064,0.041332,0.212738,0.008798,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63345,1241162400,1.0,0.304342,0.053216,0.258849,0.383184,0.00040899999999999997,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
63349,1241161800,1.0,0.522505,0.07611799999999999,0.300352,0.10095499999999999,7.099999999999999e-05,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63357,1241162700,1.0,0.0512,0.026659,0.009028,0.263785,0.649329,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63372,1241165100,1.0,0.37580399999999997,0.0018960000000000001,0.55914,0.060373,0.002786,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63381,1241162700,1.0,0.043422,7e-05,0.9103959999999999,0.045972000000000006,0.00014099999999999998,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63382,1241164200,1.0,0.017703999999999998,0.000178,0.10405299999999999,0.109224,0.768841,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63383,1241165400,1.0,0.000679,0.000283,4e-06,0.000221,0.998813,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63384,1241164800,1.0,0.000735,2.5e-05,0.000136,0.000399,0.998704,28,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63386,1241161500,1.0,0.79423,0.014717,0.092956,0.093911,0.004185,21,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63388,1241161200,1.0,0.07921399999999999,0.0042049999999999995,0.43216000000000004,0.484142,0.00028,15,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63392,1241165100,1.0,0.556334,0.06403099999999999,0.076532,0.294521,0.008582,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63395,1241163600,1.0,0.059389,0.4199310000000001,0.000218,0.067113,0.453348,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63396,1241162700,1.0,0.013364,0.673906,2.8000000000000013e-05,0.04073,0.271973,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63397,1241163300,1.0,6.9e-05,2e-06,9e-06,4.3e-05,0.999876,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63400,1241163900,1.0,0.718148,0.055207000000000006,0.139657,0.086957,3.1e-05,19,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63404,1241163600,1.0,0.0017519999999999999,9.1e-05,0.00022999999999999998,0.001021,0.996906,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63405,1241163000,1.0,0.000442,8e-06,0.000168,0.000466,0.998916,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63411,1241165100,1.0,0.060667,0.9188879999999999,0.000165,0.020268,1.3000000000000001e-05,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63415,1241163900,1.0,0.058792,0.0008410000000000001,0.016089,0.0031620000000000003,0.9211159999999999,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63416,1241161200,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63423,1241162100,1.0,0.553029,0.045877,0.09412899999999999,0.291508,0.015456999999999999,29,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63429,1241165100,1.0,0.060173000000000004,0.0008710000000000001,0.802304,0.136536,0.00011599999999999999,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63430,1241161800,1.0,0.15012799999999998,0.178818,0.009758,0.659031,0.0022649999999999997,18,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63436,1241161800,1.0,0.12314000000000001,0.80137,0.0005549999999999999,0.07359,0.0013460000000000002,27,1,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63438,1241164800,1.0,0.553029,0.045877,0.09412899999999999,0.291508,0.015456999999999999,27,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63440,1241162400,1.0,0.664068,0.073064,0.041332,0.212738,0.008798,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
63441,1241163600,1.0,0.525706,0.101424,0.044485000000000004,0.32562399999999997,0.002761,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63442,1241161800,1.0,0.014786,0.000531,0.052729,0.192638,0.7393149999999999,23,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63443,1241163900,1.0,0.0061649999999999995,0.000331,0.000551,0.004225,0.988728,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63446,1241164800,1.0,0.39571100000000003,0.045946,0.08905700000000001,0.46276999999999996,0.006515000000000001,18,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63456,1241163900,1.0,0.553029,0.045877,0.09412899999999999,0.291508,0.015456999999999999,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63458,1241164800,1.0,0.255819,0.009295999999999999,0.168041,0.566157,0.000687,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63474,1241165400,1.0,0.553029,0.045877,0.09412899999999999,0.291508,0.015456999999999999,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63476,1241165100,1.0,0.80516,0.038564,0.12726700000000002,0.027729000000000004,0.00128,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63477,1241162400,1.0,0.000817,1e-06,0.002088,0.000168,0.996926,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.2
63482,1241161800,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63483,1241161800,1.0,0.011439,0.001556,0.051723000000000005,0.9291729999999999,0.006108,23,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63486,1241163000,1.0,0.4749640000000001,0.090698,0.029222,0.395534,0.009581999999999999,26,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63489,1241165400,1.0,2.6000000000000002e-05,0.0,1e-06,2e-06,0.9999709999999999,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63494,1241164800,1.0,6.3e-05,0.0,1.4999999999999999e-05,1.4999999999999999e-05,0.999906,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63496,1241163300,1.0,0.010512,0.00040599999999999995,0.011566,0.040489,0.937027,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63500,1241162700,1.0,0.577551,0.055884,0.102658,0.25845500000000005,0.005452,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63503,1241163300,1.0,0.030057999999999998,0.000118,0.8195209999999999,0.15008,0.00022400000000000002,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63504,1241164500,1.0,0.630989,0.093053,0.054169000000000016,0.208236,0.013553999999999998,14,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63507,1241163000,1.0,0.004991,0.003721,0.0057399999999999994,0.363196,0.622352,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63514,1241164200,1.0,0.056218,0.9378,3.4e-05,0.005940999999999999,6e-06,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63518,1241163300,1.0,0.022323,0.001504,0.003602,0.021223,0.951348,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63523,1241161200,1.0,0.017624,0.010782,0.000453,0.008061,0.9630799999999999,28,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63524,1241162100,1.0,0.20783000000000001,0.010562,0.4910100000000001,0.290539,5.9e-05,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63526,1241162400,1.0,0.007049,0.00011200000000000001,0.405625,0.5857100000000001,0.001504,17,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
63527,1241163000,1.0,0.060295,8.3e-05,0.9194399999999999,0.020000999999999998,0.000181,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63529,1241165100,1.0,0.163829,0.511786,0.000333,0.009961,0.31409000000000004,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63540,1241162700,1.0,0.014911,0.026115,0.00125,0.064814,0.892911,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63541,1241163600,1.0,0.050256,0.008567,0.070912,0.868927,0.001338,26,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63543,1241164500,1.0,0.06939,0.419067,0.000231,0.062064,0.44924899999999995,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63547,1241161500,1.0,0.116075,0.064469,0.001428,0.033086000000000004,0.784941,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63551,1241165400,1.0,0.344145,0.003041,0.330665,0.286951,0.035197000000000006,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63552,1241163600,1.0,0.025206,0.009995,0.002107,0.058675,0.904017,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63553,1241163600,1.0,0.038827,0.007944,0.0011710000000000002,0.027587999999999998,0.9244700000000001,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63556,1241162100,1.0,0.031936,0.724963,0.00074,0.242333,2.8000000000000013e-05,9,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63560,1241163000,1.0,0.010196,1e-05,0.95706,0.032662000000000004,7.2e-05,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63561,1241163600,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,15,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63564,1241161500,1.0,0.0009029999999999999,1e-06,0.9794299999999999,0.019663999999999997,3e-06,16,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63565,1241162700,1.0,0.007377,8e-06,0.079921,0.0050479999999999995,0.907646,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63569,1241162700,1.0,7.3e-05,0.0,8e-06,5e-06,0.999914,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63575,1241165400,1.0,0.739046,0.068732,0.055614,0.135232,0.001375,24,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63576,1241163600,1.0,0.0017519999999999999,9.1e-05,0.00022999999999999998,0.001021,0.996906,16,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63589,1241163900,1.0,0.141368,0.028404000000000002,0.218419,0.611202,0.000607,33,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63592,1241162100,1.0,0.14030399999999998,0.011117,0.218888,0.253656,0.37603400000000003,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63593,1241161500,1.0,0.00078,3.5e-05,0.000491,0.0026420000000000003,0.996051,13,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63595,1241162100,1.0,0.687189,0.0074140000000000005,0.22504699999999997,0.072132,0.008219,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63596,1241164500,1.0,0.002381,0.000161,8.1e-05,0.000987,0.99639,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63607,1241164800,1.0,0.38540599999999997,0.486817,0.005231,0.12253,1.7e-05,11,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63609,1241162400,1.0,0.019831,0.012749,0.031119,0.9335370000000001,0.0027649999999999997,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,34.0,0.02
63610,1241165400,1.0,0.258297,0.001773,0.658313,0.07924099999999999,0.002376,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63611,1241163600,1.0,0.007425,1.3000000000000001e-05,0.9104549999999999,0.018571,0.063537,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63612,1241163300,1.0,0.000185,1e-06,0.000643,0.000528,0.9986440000000001,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63613,1241161200,1.0,0.0033909999999999995,7.5e-05,0.006243,0.028637,0.9616540000000001,16,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63619,1241161500,1.0,0.193894,0.683557,0.001434,0.11981800000000001,0.001297,30,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63620,1241165100,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63623,1241161500,1.0,0.303671,0.040395,0.2195030000000001,0.43641599999999997,1.4999999999999999e-05,26,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63625,1241163000,1.0,4.5e-05,0.0,1.1e-05,1.2e-05,0.9999309999999999,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63630,1241162100,1.0,0.0009220000000000001,0.00011899999999999999,0.00253,0.044828,0.951601,27,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63635,1241162100,1.0,0.258297,0.001773,0.658313,0.07924099999999999,0.002376,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63636,1241164200,1.0,0.000583,2.3e-05,0.00010700000000000001,0.000919,0.998368,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63642,1241165100,1.0,0.32545599999999997,0.000475,0.6549649999999999,0.018392,0.000713,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63644,1241161200,1.0,0.196426,0.536253,0.003489,0.259389,0.004443,20,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.2
63645,1241165400,1.0,0.007116,0.00041,0.0015949999999999998,0.009283,0.9815969999999999,23,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63646,1241165400,1.0,0.17635699999999999,0.0038840000000000003,0.6994,0.120331,2.8000000000000013e-05,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63648,1241164200,1.0,0.41909399999999997,0.038845,0.112107,0.412732,0.017222,11,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63649,1241163000,1.0,0.000147,0.0,8.4e-05,1.4000000000000001e-05,0.9997540000000001,13,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63650,1241162700,1.0,0.11861500000000001,0.324949,0.010655,0.545158,0.0006230000000000001,30,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63654,1241164800,1.0,0.002421,0.0,0.080834,0.000151,0.916594,20,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63656,1241161200,1.0,6.3e-05,0.0,5.5e-05,8.2e-05,0.999801,23,0,17,24,23,11,20,19,18,14,16,15,13,22,25,29,21,30,27,28,26,9,,0.02
63662,1241165700,1.0,0.00041500000000000017,1.4999999999999999e-05,0.001963,0.010594,0.987014,30,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63664,1241164200,1.0,1.2e-05,0.0,6e-06,2.3e-05,0.999958,22,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63665,1241162700,1.0,0.213558,0.67064,0.001153,0.112731,0.001917,26,1,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.2
63666,1241165100,1.0,0.020498,0.000455,0.10017100000000001,0.186725,0.69215,25,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
63670,1241165100,1.0,0.012231,0.034688,0.0013369999999999999,0.390803,0.56094,9,0,17,24,23,11,33,20,19,18,14,16,15,13,22,25,29,27,30,28,26,9,,0.02
